lon,lat,value
120.33,23.5,0.0
120.39,23.5,0.0
120.45,23.5,0.0
120.51,23.5,0.0
120.57,23.5,0.0
120.63,23.5,0.0
120.69,23.5,0.0
120.75,23.5,0.0
120.81,23.5,0.0
120.87,23.5,0.0
120.93,23.5,0.0
120.99,23.5,0.0
121.05,23.5,0.0
121.11,23.5,0.0
121.17,23.5,0.0
121.23,23.5,0.0
121.29,23.5,0.0
121.35,23.5,0.0
121.41,23.5,0.0
121.47,23.5,0.0
121.53,23.5,0.0
121.59,23.5,0.0
121.65,23.5,0.0
121.71,23.5,0.0
121.77,23.5,0.0
121.83,23.5,0.0
121.89,23.5,0.0
121.92,23.5,25.4
121.95,23.5,0.0
121.98,23.5,25.4
120.0,23.529999999999998,0.0
120.03,23.529999999999998,25.4
120.06,23.529999999999998,0.0
120.09,23.529999999999998,25.1
120.12,23.529999999999998,0.0
120.15,23.529999999999998,24.7
120.18,23.529999999999998,0.0
120.21,23.529999999999998,25.2
120.24,23.529999999999998,0.0
120.27,23.529999999999998,25.3
120.3,23.529999999999998,0.0
120.33,23.529999999999998,25.3
120.36,23.529999999999998,0.0
120.39,23.529999999999998,25.4
120.42,23.529999999999998,0.0
120.45,23.529999999999998,25.3
120.48,23.529999999999998,0.0
120.51,23.529999999999998,25.3
120.54,23.529999999999998,0.0
120.57,23.529999999999998,25.3
120.6,23.529999999999998,0.0
120.63,23.529999999999998,22.4
120.66,23.529999999999998,0.0
120.69,23.529999999999998,25.2
120.72,23.529999999999998,0.0
120.75,23.529999999999998,24.5
120.78,23.529999999999998,0.0
120.81,23.529999999999998,20.4
120.84,23.529999999999998,0.0
120.87,23.529999999999998,13.8
120.9,23.529999999999998,0.0
120.93,23.529999999999998,12.7
120.96,23.529999999999998,0.0
120.99,23.529999999999998,15.5
121.02,23.529999999999998,0.0
121.05,23.529999999999998,15.2
121.08,23.529999999999998,0.0
121.11,23.529999999999998,19.0
121.14,23.529999999999998,0.0
121.17,23.529999999999998,20.3
121.2,23.529999999999998,0.0
121.23,23.529999999999998,23.1
121.26,23.529999999999998,0.0
121.29,23.529999999999998,23.9
121.32,23.529999999999998,0.0
121.35,23.529999999999998,26.9
121.38,23.529999999999998,0.0
121.41,23.529999999999998,27.1
121.44,23.529999999999998,0.0
121.5,23.529999999999998,0.0
121.56,23.529999999999998,0.0
121.62,23.529999999999998,0.0
121.68,23.529999999999998,0.0
121.74,23.529999999999998,0.0
121.8,23.529999999999998,0.0
121.86,23.529999999999998,0.0
121.92,23.529999999999998,0.0
121.98,23.529999999999998,0.0
120.03,23.56,0.0
120.09,23.56,0.0
120.15,23.56,0.0
120.21,23.56,0.0
120.27,23.56,0.0
120.33,23.56,0.0
120.39,23.56,0.0
120.45,23.56,0.0
120.51,23.56,0.0
120.57,23.56,0.0
120.63,23.56,0.0
120.69,23.56,0.0
120.75,23.56,0.0
120.81,23.56,0.0
120.87,23.56,0.0
120.93,23.56,0.0
120.99,23.56,0.0
121.05,23.56,0.0
121.11,23.56,0.0
121.17,23.56,0.0
121.23,23.56,0.0
121.29,23.56,0.0
121.35,23.56,0.0
121.41,23.56,0.0
121.47,23.56,0.0
121.53,23.56,0.0
121.59,23.56,0.0
121.65,23.56,0.0
121.71,23.56,0.0
121.77,23.56,0.0
121.83,23.56,0.0
121.86,23.56,25.3
121.89,23.56,0.0
121.92,23.56,25.3
121.95,23.56,0.0
121.98,23.56,25.4
120.0,23.59,0.0
120.03,23.59,25.3
120.06,23.59,0.0
120.09,23.59,25.0
120.12,23.59,0.0
120.15,23.59,24.9
120.18,23.59,0.0
120.21,23.59,25.2
120.24,23.59,0.0
120.27,23.59,25.2
120.3,23.59,0.0
120.33,23.59,25.2
120.36,23.59,0.0
120.39,23.59,25.2
120.42,23.59,0.0
120.45,23.59,25.2
120.48,23.59,0.0
120.51,23.59,25.1
120.54,23.59,0.0
120.57,23.59,24.1
120.6,23.59,0.0
120.63,23.59,24.1
120.66,23.59,0.0
120.69,23.59,24.7
120.72,23.59,0.0
120.75,23.59,19.9
120.78,23.59,0.0
120.81,23.59,15.1
120.84,23.59,0.0
120.87,23.59,17.4
120.9,23.59,0.0
120.93,23.59,18.6
120.96,23.59,0.0
120.99,23.59,13.6
121.02,23.59,0.0
121.05,23.59,11.6
121.08,23.59,0.0
121.11,23.59,11.6
121.14,23.59,0.0
121.17,23.59,20.1
121.2,23.59,0.0
121.23,23.59,22.9
121.26,23.59,0.0
121.29,23.59,23.6
121.32,23.59,0.0
121.35,23.59,24.4
121.38,23.59,0.0
121.41,23.59,26.7
121.44,23.59,0.0
121.47,23.59,26.5
121.5,23.59,0.0
121.53,23.59,26.6
121.56,23.59,0.0
121.62,23.59,0.0
121.68,23.59,0.0
121.74,23.59,0.0
121.8,23.59,0.0
121.86,23.59,0.0
121.92,23.59,0.0
121.98,23.59,0.0
120.03,23.619999999999997,0.0
120.09,23.619999999999997,0.0
120.15,23.619999999999997,0.0
120.21,23.619999999999997,0.0
120.27,23.619999999999997,0.0
120.33,23.619999999999997,0.0
120.39,23.619999999999997,0.0
120.45,23.619999999999997,0.0
120.51,23.619999999999997,0.0
120.57,23.619999999999997,0.0
120.63,23.619999999999997,0.0
120.69,23.619999999999997,0.0
120.75,23.619999999999997,0.0
120.81,23.619999999999997,0.0
120.87,23.619999999999997,0.0
120.93,23.619999999999997,0.0
120.99,23.619999999999997,0.0
121.05,23.619999999999997,0.0
121.11,23.619999999999997,0.0
121.17,23.619999999999997,0.0
121.23,23.619999999999997,0.0
121.29,23.619999999999997,0.0
121.35,23.619999999999997,0.0
121.41,23.619999999999997,0.0
121.47,23.619999999999997,0.0
121.53,23.619999999999997,0.0
121.59,23.619999999999997,0.0
121.65,23.619999999999997,0.0
121.71,23.619999999999997,0.0
121.77,23.619999999999997,0.0
121.83,23.619999999999997,0.0
121.86,23.619999999999997,25.2
121.89,23.619999999999997,0.0
121.92,23.619999999999997,25.3
121.95,23.619999999999997,0.0
121.98,23.619999999999997,25.2
120.0,23.65,0.0
120.03,23.65,25.2
120.06,23.65,0.0
120.09,23.65,25.1
120.12,23.65,0.0
120.15,23.65,24.2
120.18,23.65,0.0
120.21,23.65,25.1
120.24,23.65,0.0
120.27,23.65,24.7
120.3,23.65,0.0
120.33,23.65,25.2
120.36,23.65,0.0
120.39,23.65,25.2
120.42,23.65,0.0
120.45,23.65,25.2
120.48,23.65,0.0
120.51,23.65,25.2
120.54,23.65,0.0
120.57,23.65,25.2
120.6,23.65,0.0
120.63,23.65,23.6
120.66,23.65,0.0
120.69,23.65,24.3
120.72,23.65,0.0
120.75,23.65,24.3
120.78,23.65,0.0
120.81,23.65,23.8
120.84,23.65,0.0
120.87,23.65,22.7
120.9,23.65,0.0
120.93,23.65,20.4
120.96,23.65,0.0
120.99,23.65,18.1
121.02,23.65,0.0
121.05,23.65,13.9
121.08,23.65,0.0
121.11,23.65,9.5
121.14,23.65,0.0
121.17,23.65,16.4
121.2,23.65,0.0
121.23,23.65,21.0
121.26,23.65,0.0
121.29,23.65,23.2
121.32,23.65,0.0
121.35,23.65,24.7
121.38,23.65,0.0
121.41,23.65,26.3
121.44,23.65,0.0
121.47,23.65,26.5
121.5,23.65,0.0
121.53,23.65,26.5
121.56,23.65,0.0
121.59,23.65,25.6
121.62,23.65,0.0
121.68,23.65,0.0
121.74,23.65,0.0
121.8,23.65,0.0
121.86,23.65,0.0
121.92,23.65,0.0
121.98,23.65,0.0
120.03,23.68,0.0
120.09,23.68,0.0
120.15,23.68,0.0
120.21,23.68,0.0
120.27,23.68,0.0
120.33,23.68,0.0
120.39,23.68,0.0
120.45,23.68,0.0
120.51,23.68,0.0
120.57,23.68,0.0
120.63,23.68,0.0
120.69,23.68,0.0
120.75,23.68,0.0
120.81,23.68,0.0
120.87,23.68,0.0
120.93,23.68,0.0
120.99,23.68,0.0
121.05,23.68,0.0
121.11,23.68,0.0
121.17,23.68,0.0
121.23,23.68,0.0
121.29,23.68,0.0
121.35,23.68,0.0
121.41,23.68,0.0
121.47,23.68,0.0
121.53,23.68,0.0
121.59,23.68,0.0
121.65,23.68,0.0
121.71,23.68,0.0
121.77,23.68,0.0
121.8,23.68,24.8
121.83,23.68,0.0
121.86,23.68,25.2
121.89,23.68,0.0
121.92,23.68,25.3
121.95,23.68,0.0
121.98,23.68,25.2
120.0,23.709999999999997,0.0
120.03,23.709999999999997,25.2
120.06,23.709999999999997,0.0
120.09,23.709999999999997,24.9
120.12,23.709999999999997,0.0
120.15,23.709999999999997,24.7
120.18,23.709999999999997,0.0
120.21,23.709999999999997,24.9
120.24,23.709999999999997,0.0
120.27,23.709999999999997,24.6
120.3,23.709999999999997,0.0
120.33,23.709999999999997,25.2
120.36,23.709999999999997,0.0
120.39,23.709999999999997,25.2
120.42,23.709999999999997,0.0
120.45,23.709999999999997,25.3
120.48,23.709999999999997,0.0
120.51,23.709999999999997,25.2
120.54,23.709999999999997,0.0
120.57,23.709999999999997,25.3
120.6,23.709999999999997,0.0
120.63,23.709999999999997,20.7
120.66,23.709999999999997,0.0
120.69,23.709999999999997,21.9
120.72,23.709999999999997,0.0
120.75,23.709999999999997,18.8
120.78,23.709999999999997,0.0
120.81,23.709999999999997,17.4
120.84,23.709999999999997,0.0
120.87,23.709999999999997,13.3
120.9,23.709999999999997,0.0
120.93,23.709999999999997,19.8
120.96,23.709999999999997,0.0
120.99,23.709999999999997,17.1
121.02,23.709999999999997,0.0
121.05,23.709999999999997,14.8
121.08,23.709999999999997,0.0
121.11,23.709999999999997,6.9
121.14,23.709999999999997,0.0
121.17,23.709999999999997,13.0
121.2,23.709999999999997,0.0
121.23,23.709999999999997,13.3
121.26,23.709999999999997,0.0
121.29,23.709999999999997,17.9
121.32,23.709999999999997,0.0
121.35,23.709999999999997,23.8
121.38,23.709999999999997,0.0
121.41,23.709999999999997,25.0
121.44,23.709999999999997,0.0
121.47,23.709999999999997,26.3
121.5,23.709999999999997,0.0
121.53,23.709999999999997,26.6
121.56,23.709999999999997,0.0
121.59,23.709999999999997,26.5
121.62,23.709999999999997,0.0
121.65,23.709999999999997,26.5
121.68,23.709999999999997,0.0
121.74,23.709999999999997,0.0
121.8,23.709999999999997,0.0
121.86,23.709999999999997,0.0
121.92,23.709999999999997,0.0
121.98,23.709999999999997,0.0
120.03,23.74,0.0
120.09,23.74,0.0
120.15,23.74,0.0
120.21,23.74,0.0
120.27,23.74,0.0
120.33,23.74,0.0
120.39,23.74,0.0
120.45,23.74,0.0
120.51,23.74,0.0
120.57,23.74,0.0
120.63,23.74,0.0
120.69,23.74,0.0
120.75,23.74,0.0
120.81,23.74,0.0
120.87,23.74,0.0
120.93,23.74,0.0
120.99,23.74,0.0
121.05,23.74,0.0
121.11,23.74,0.0
121.17,23.74,0.0
121.23,23.74,0.0
121.29,23.74,0.0
121.35,23.74,0.0
121.41,23.74,0.0
121.47,23.74,0.0
121.53,23.74,0.0
121.59,23.74,0.0
121.65,23.74,0.0
121.71,23.74,0.0
121.77,23.74,0.0
121.8,23.74,25.2
121.83,23.74,0.0
121.86,23.74,25.2
121.89,23.74,0.0
121.92,23.74,24.8
121.95,23.74,0.0
121.98,23.74,25.2
120.0,23.77,0.0
120.03,23.77,25.2
120.06,23.77,0.0
120.09,23.77,24.9
120.12,23.77,0.0
120.15,23.77,24.2
120.18,23.77,0.0
120.21,23.77,24.5
120.24,23.77,0.0
120.27,23.77,25.1
120.3,23.77,0.0
120.33,23.77,25.2
120.36,23.77,0.0
120.39,23.77,25.1
120.42,23.77,0.0
120.45,23.77,25.1
120.48,23.77,0.0
120.51,23.77,25.0
120.54,23.77,0.0
120.57,23.77,25.0
120.6,23.77,0.0
120.63,23.77,21.1
120.66,23.77,0.0
120.69,23.77,22.4
120.72,23.77,0.0
120.75,23.77,16.5
120.78,23.77,0.0
120.81,23.77,9.9
120.84,23.77,0.0
120.87,23.77,13.4
120.9,23.77,0.0
120.93,23.77,14.3
120.96,23.77,0.0
120.99,23.77,15.8
121.02,23.77,0.0
121.05,23.77,8.9
121.08,23.77,0.0
121.11,23.77,10.9
121.14,23.77,0.0
121.17,23.77,16.3
121.2,23.77,0.0
121.23,23.77,13.9
121.26,23.77,0.0
121.29,23.77,18.3
121.32,23.77,0.0
121.35,23.77,19.5
121.38,23.77,0.0
121.41,23.77,24.7
121.44,23.77,0.0
121.47,23.77,25.8
121.5,23.77,0.0
121.53,23.77,23.5
121.56,23.77,0.0
121.59,23.77,26.4
121.62,23.77,0.0
121.65,23.77,25.9
121.68,23.77,0.0
121.74,23.77,0.0
121.8,23.77,0.0
121.86,23.77,0.0
121.92,23.77,0.0
121.98,23.77,0.0
120.03,23.799999999999997,0.0
120.09,23.799999999999997,0.0
120.15,23.799999999999997,0.0
120.21,23.799999999999997,0.0
120.27,23.799999999999997,0.0
120.33,23.799999999999997,0.0
120.39,23.799999999999997,0.0
120.45,23.799999999999997,0.0
120.51,23.799999999999997,0.0
120.57,23.799999999999997,0.0
120.63,23.799999999999997,0.0
120.69,23.799999999999997,0.0
120.75,23.799999999999997,0.0
120.81,23.799999999999997,0.0
120.87,23.799999999999997,0.0
120.93,23.799999999999997,0.0
120.99,23.799999999999997,0.0
121.05,23.799999999999997,0.0
121.11,23.799999999999997,0.0
121.17,23.799999999999997,0.0
121.23,23.799999999999997,0.0
121.29,23.799999999999997,0.0
121.35,23.799999999999997,0.0
121.41,23.799999999999997,0.0
121.47,23.799999999999997,0.0
121.53,23.799999999999997,0.0
121.59,23.799999999999997,0.0
121.65,23.799999999999997,0.0
121.71,23.799999999999997,0.0
121.74,23.799999999999997,25.2
121.77,23.799999999999997,0.0
121.8,23.799999999999997,25.2
121.83,23.799999999999997,0.0
121.86,23.799999999999997,25.2
121.89,23.799999999999997,0.0
121.92,23.799999999999997,25.1
121.95,23.799999999999997,0.0
121.98,23.799999999999997,25.2
120.0,23.83,0.0
120.03,23.83,25.1
120.06,23.83,0.0
120.09,23.83,24.8
120.12,23.83,0.0
120.15,23.83,24.7
120.18,23.83,0.0
120.21,23.83,24.2
120.24,23.83,0.0
120.27,23.83,25.1
120.3,23.83,0.0
120.33,23.83,25.0
120.36,23.83,0.0
120.39,23.83,25.0
120.42,23.83,0.0
120.45,23.83,24.9
120.48,23.83,0.0
120.51,23.83,24.9
120.54,23.83,0.0
120.57,23.83,25.0
120.6,23.83,0.0
120.63,23.83,22.0
120.66,23.83,0.0
120.69,23.83,19.6
120.72,23.83,0.0
120.75,23.83,19.3
120.78,23.83,0.0
120.81,23.83,13.5
120.84,23.83,0.0
120.87,23.83,8.2
120.9,23.83,0.0
120.93,23.83,12.7
120.96,23.83,0.0
120.99,23.83,14.0
121.02,23.83,0.0
121.05,23.83,11.4
121.08,23.83,0.0
121.11,23.83,16.2
121.14,23.83,0.0
121.17,23.83,19.3
121.2,23.83,0.0
121.23,23.83,17.7
121.26,23.83,0.0
121.29,23.83,16.4
121.32,23.83,0.0
121.35,23.83,16.9
121.38,23.83,0.0
121.41,23.83,21.1
121.44,23.83,0.0
121.47,23.83,24.7
121.5,23.83,0.0
121.53,23.83,24.5
121.56,23.83,0.0
121.59,23.83,26.2
121.62,23.83,0.0
121.65,23.83,25.8
121.68,23.83,0.0
121.74,23.83,0.0
121.8,23.83,0.0
121.86,23.83,0.0
121.92,23.83,0.0
121.98,23.83,0.0
120.03,23.86,0.0
120.09,23.86,0.0
120.15,23.86,0.0
120.21,23.86,0.0
120.27,23.86,0.0
120.33,23.86,0.0
120.39,23.86,0.0
120.45,23.86,0.0
120.51,23.86,0.0
120.57,23.86,0.0
120.63,23.86,0.0
120.69,23.86,0.0
120.75,23.86,0.0
120.81,23.86,0.0
120.87,23.86,0.0
120.93,23.86,0.0
120.99,23.86,0.0
121.05,23.86,0.0
121.11,23.86,0.0
121.17,23.86,0.0
121.23,23.86,0.0
121.29,23.86,0.0
121.35,23.86,0.0
121.41,23.86,0.0
121.47,23.86,0.0
121.53,23.86,0.0
121.59,23.86,0.0
121.65,23.86,0.0
121.71,23.86,0.0
121.77,23.86,0.0
121.8,23.86,25.2
121.83,23.86,0.0
121.86,23.86,25.2
121.89,23.86,0.0
121.92,23.86,25.1
121.95,23.86,0.0
121.98,23.86,25.1
120.0,23.89,0.0
120.03,23.89,25.0
120.06,23.89,0.0
120.09,23.89,25.0
120.12,23.89,0.0
120.15,23.89,24.8
120.18,23.89,0.0
120.21,23.89,24.5
120.24,23.89,0.0
120.27,23.89,25.0
120.3,23.89,0.0
120.33,23.89,24.9
120.36,23.89,0.0
120.39,23.89,25.0
120.42,23.89,0.0
120.45,23.89,25.0
120.48,23.89,0.0
120.51,23.89,24.4
120.54,23.89,0.0
120.57,23.89,24.6
120.6,23.89,0.0
120.63,23.89,24.2
120.66,23.89,0.0
120.69,23.89,22.0
120.72,23.89,0.0
120.75,23.89,17.1
120.78,23.89,0.0
120.81,23.89,16.5
120.84,23.89,0.0
120.87,23.89,13.9
120.9,23.89,0.0
120.93,23.89,13.7
120.96,23.89,0.0
120.99,23.89,9.0
121.02,23.89,0.0
121.05,23.89,9.4
121.08,23.89,0.0
121.11,23.89,12.1
121.14,23.89,0.0
121.17,23.89,16.9
121.2,23.89,0.0
121.23,23.89,22.5
121.26,23.89,0.0
121.29,23.89,19.4
121.32,23.89,0.0
121.35,23.89,23.1
121.38,23.89,0.0
121.41,23.89,24.4
121.44,23.89,0.0
121.47,23.89,21.8
121.5,23.89,0.0
121.53,23.89,25.0
121.56,23.89,0.0
121.59,23.89,25.7
121.62,23.89,0.0
121.65,23.89,22.5
121.68,23.89,0.0
121.71,23.89,25.1
121.74,23.89,0.0
121.77,23.89,26.3
121.8,23.89,0.0
121.86,23.89,0.0
121.92,23.89,0.0
121.98,23.89,0.0
120.03,23.919999999999998,0.0
120.09,23.919999999999998,0.0
120.15,23.919999999999998,0.0
120.21,23.919999999999998,0.0
120.27,23.919999999999998,0.0
120.33,23.919999999999998,0.0
120.39,23.919999999999998,0.0
120.45,23.919999999999998,0.0
120.51,23.919999999999998,0.0
120.57,23.919999999999998,0.0
120.63,23.919999999999998,0.0
120.69,23.919999999999998,0.0
120.75,23.919999999999998,0.0
120.81,23.919999999999998,0.0
120.87,23.919999999999998,0.0
120.93,23.919999999999998,0.0
120.99,23.919999999999998,0.0
121.05,23.919999999999998,0.0
121.11,23.919999999999998,0.0
121.17,23.919999999999998,0.0
121.23,23.919999999999998,0.0
121.29,23.919999999999998,0.0
121.35,23.919999999999998,0.0
121.41,23.919999999999998,0.0
121.47,23.919999999999998,0.0
121.53,23.919999999999998,0.0
121.59,23.919999999999998,0.0
121.65,23.919999999999998,0.0
121.71,23.919999999999998,0.0
121.74,23.919999999999998,25.2
121.77,23.919999999999998,0.0
121.8,23.919999999999998,25.1
121.83,23.919999999999998,0.0
121.86,23.919999999999998,24.5
121.89,23.919999999999998,0.0
121.92,23.919999999999998,25.1
121.95,23.919999999999998,0.0
121.98,23.919999999999998,25.0
120.0,23.95,0.0
120.03,23.95,25.0
120.06,23.95,0.0
120.09,23.95,24.1
120.12,23.95,0.0
120.15,23.95,24.8
120.18,23.95,0.0
120.21,23.95,24.8
120.24,23.95,0.0
120.27,23.95,24.9
120.3,23.95,0.0
120.33,23.95,24.4
120.36,23.95,0.0
120.39,23.95,25.0
120.42,23.95,0.0
120.45,23.95,25.0
120.48,23.95,0.0
120.51,23.95,23.8
120.54,23.95,0.0
120.57,23.95,24.4
120.6,23.95,0.0
120.63,23.95,22.7
120.66,23.95,0.0
120.69,23.95,24.1
120.72,23.95,0.0
120.75,23.95,21.3
120.78,23.95,0.0
120.81,23.95,17.6
120.84,23.95,0.0
120.87,23.95,12.4
120.9,23.95,0.0
120.93,23.95,15.7
120.96,23.95,0.0
120.99,23.95,6.3
121.02,23.95,0.0
121.05,23.95,9.1
121.08,23.95,0.0
121.11,23.95,9.9
121.14,23.95,0.0
121.17,23.95,19.0
121.2,23.95,0.0
121.23,23.95,18.2
121.26,23.95,0.0
121.29,23.95,15.3
121.32,23.95,0.0
121.35,23.95,20.2
121.38,23.95,0.0
121.41,23.95,21.7
121.44,23.95,0.0
121.47,23.95,24.2
121.5,23.95,0.0
121.53,23.95,25.3
121.56,23.95,0.0
121.59,23.95,25.5
121.62,23.95,0.0
121.65,23.95,23.9
121.68,23.95,0.0
121.71,23.95,22.1
121.74,23.95,0.0
121.77,23.95,25.7
121.8,23.95,0.0
121.86,23.95,0.0
121.92,23.95,0.0
121.98,23.95,0.0
120.03,23.98,0.0
120.09,23.98,0.0
120.15,23.98,0.0
120.21,23.98,0.0
120.27,23.98,0.0
120.33,23.98,0.0
120.39,23.98,0.0
120.45,23.98,0.0
120.51,23.98,0.0
120.57,23.98,0.0
120.63,23.98,0.0
120.69,23.98,0.0
120.75,23.98,0.0
120.81,23.98,0.0
120.87,23.98,0.0
120.93,23.98,0.0
120.99,23.98,0.0
121.05,23.98,0.0
121.11,23.98,0.0
121.17,23.98,0.0
121.23,23.98,0.0
121.29,23.98,0.0
121.35,23.98,0.0
121.41,23.98,0.0
121.47,23.98,0.0
121.53,23.98,0.0
121.59,23.98,0.0
121.65,23.98,0.0
121.68,23.98,25.3
121.71,23.98,0.0
121.74,23.98,25.2
121.77,23.98,0.0
121.8,23.98,25.1
121.83,23.98,0.0
121.86,23.98,25.1
121.89,23.98,0.0
121.92,23.98,25.1
121.95,23.98,0.0
121.98,23.98,25.0
120.0,24.009999999999998,0.0
120.03,24.009999999999998,24.9
120.06,24.009999999999998,0.0
120.09,24.009999999999998,25.0
120.12,24.009999999999998,0.0
120.15,24.009999999999998,24.3
120.18,24.009999999999998,0.0
120.21,24.009999999999998,24.8
120.24,24.009999999999998,0.0
120.27,24.009999999999998,24.4
120.3,24.009999999999998,0.0
120.33,24.009999999999998,24.7
120.36,24.009999999999998,0.0
120.39,24.009999999999998,24.5
120.42,24.009999999999998,0.0
120.45,24.009999999999998,24.6
120.48,24.009999999999998,0.0
120.51,24.009999999999998,24.5
120.54,24.009999999999998,0.0
120.57,24.009999999999998,23.5
120.6,24.009999999999998,0.0
120.63,24.009999999999998,21.5
120.66,24.009999999999998,0.0
120.69,24.009999999999998,21.6
120.72,24.009999999999998,0.0
120.75,24.009999999999998,22.6
120.78,24.009999999999998,0.0
120.81,24.009999999999998,21.5
120.84,24.009999999999998,0.0
120.87,24.009999999999998,19.8
120.9,24.009999999999998,0.0
120.93,24.009999999999998,9.4
120.96,24.009999999999998,0.0
120.99,24.009999999999998,9.5
121.02,24.009999999999998,0.0
121.05,24.009999999999998,13.5
121.08,24.009999999999998,0.0
121.11,24.009999999999998,16.5
121.14,24.009999999999998,0.0
121.17,24.009999999999998,16.3
121.2,24.009999999999998,0.0
121.23,24.009999999999998,6.8
121.26,24.009999999999998,0.0
121.29,24.009999999999998,12.5
121.32,24.009999999999998,0.0
121.35,24.009999999999998,16.8
121.38,24.009999999999998,0.0
121.41,24.009999999999998,19.6
121.44,24.009999999999998,0.0
121.47,24.009999999999998,20.9
121.5,24.009999999999998,0.0
121.53,24.009999999999998,23.8
121.56,24.009999999999998,0.0
121.59,24.009999999999998,25.0
121.62,24.009999999999998,0.0
121.65,24.009999999999998,25.2
121.68,24.009999999999998,0.0
121.71,24.009999999999998,23.4
121.74,24.009999999999998,0.0
121.77,24.009999999999998,23.9
121.8,24.009999999999998,0.0
121.83,24.009999999999998,26.1
121.86,24.009999999999998,0.0
121.92,24.009999999999998,0.0
121.98,24.009999999999998,0.0
120.03,24.04,0.0
120.09,24.04,0.0
120.15,24.04,0.0
120.21,24.04,0.0
120.27,24.04,0.0
120.33,24.04,0.0
120.39,24.04,0.0
120.45,24.04,0.0
120.51,24.04,0.0
120.57,24.04,0.0
120.63,24.04,0.0
120.69,24.04,0.0
120.75,24.04,0.0
120.81,24.04,0.0
120.87,24.04,0.0
120.93,24.04,0.0
120.99,24.04,0.0
121.05,24.04,0.0
121.11,24.04,0.0
121.17,24.04,0.0
121.23,24.04,0.0
121.29,24.04,0.0
121.35,24.04,0.0
121.41,24.04,0.0
121.47,24.04,0.0
121.53,24.04,0.0
121.59,24.04,0.0
121.65,24.04,0.0
121.68,24.04,26.2
121.71,24.04,0.0
121.74,24.04,25.3
121.77,24.04,0.0
121.8,24.04,25.2
121.83,24.04,0.0
121.86,24.04,25.1
121.89,24.04,0.0
121.92,24.04,25.1
121.95,24.04,0.0
121.98,24.04,25.0
120.0,24.07,0.0
120.03,24.07,25.3
120.06,24.07,0.0
120.09,24.07,24.7
120.12,24.07,0.0
120.15,24.07,24.3
120.18,24.07,0.0
120.21,24.07,24.3
120.24,24.07,0.0
120.27,24.07,24.5
120.3,24.07,0.0
120.33,24.07,24.4
120.36,24.07,0.0
120.39,24.07,24.4
120.42,24.07,0.0
120.45,24.07,23.8
120.48,24.07,0.0
120.51,24.07,23.7
120.54,24.07,0.0
120.57,24.07,22.6
120.6,24.07,0.0
120.63,24.07,22.2
120.66,24.07,0.0
120.69,24.07,19.8
120.72,24.07,0.0
120.75,24.07,20.9
120.78,24.07,0.0
120.81,24.07,18.5
120.84,24.07,0.0
120.87,24.07,17.5
120.9,24.07,0.0
120.93,24.07,8.7
120.96,24.07,0.0
120.99,24.07,7.5
121.02,24.07,0.0
121.05,24.07,13.1
121.08,24.07,0.0
121.11,24.07,15.0
121.14,24.07,0.0
121.17,24.07,11.7
121.2,24.07,0.0
121.23,24.07,5.9
121.26,24.07,0.0
121.29,24.07,8.1
121.32,24.07,0.0
121.35,24.07,10.5
121.38,24.07,0.0
121.41,24.07,15.5
121.44,24.07,0.0
121.47,24.07,23.3
121.5,24.07,0.0
121.53,24.07,24.2
121.56,24.07,0.0
121.59,24.07,24.8
121.62,24.07,0.0
121.65,24.07,25.2
121.68,24.07,0.0
121.71,24.07,24.6
121.74,24.07,0.0
121.77,24.07,23.8
121.8,24.07,0.0
121.83,24.07,25.2
121.86,24.07,0.0
121.89,24.07,25.8
121.92,24.07,0.0
121.98,24.07,0.0
120.03,24.099999999999998,0.0
120.09,24.099999999999998,0.0
120.15,24.099999999999998,0.0
120.21,24.099999999999998,0.0
120.27,24.099999999999998,0.0
120.33,24.099999999999998,0.0
120.39,24.099999999999998,0.0
120.45,24.099999999999998,0.0
120.51,24.099999999999998,0.0
120.57,24.099999999999998,0.0
120.63,24.099999999999998,0.0
120.69,24.099999999999998,0.0
120.75,24.099999999999998,0.0
120.81,24.099999999999998,0.0
120.87,24.099999999999998,0.0
120.93,24.099999999999998,0.0
120.99,24.099999999999998,0.0
121.05,24.099999999999998,0.0
121.11,24.099999999999998,0.0
121.17,24.099999999999998,0.0
121.23,24.099999999999998,0.0
121.29,24.099999999999998,0.0
121.35,24.099999999999998,0.0
121.41,24.099999999999998,0.0
121.47,24.099999999999998,0.0
121.53,24.099999999999998,0.0
121.59,24.099999999999998,0.0
121.65,24.099999999999998,0.0
121.68,24.099999999999998,25.3
121.71,24.099999999999998,0.0
121.74,24.099999999999998,25.3
121.77,24.099999999999998,0.0
121.8,24.099999999999998,25.2
121.83,24.099999999999998,0.0
121.86,24.099999999999998,25.1
121.89,24.099999999999998,0.0
121.92,24.099999999999998,25.0
121.95,24.099999999999998,0.0
121.98,24.099999999999998,25.0
120.0,24.13,0.0
120.03,24.13,24.8
120.06,24.13,0.0
120.09,24.13,24.7
120.12,24.13,0.0
120.15,24.13,24.8
120.18,24.13,0.0
120.21,24.13,24.6
120.24,24.13,0.0
120.27,24.13,23.6
120.3,24.13,0.0
120.33,24.13,24.2
120.36,24.13,0.0
120.39,24.13,24.3
120.42,24.13,0.0
120.45,24.13,24.2
120.48,24.13,0.0
120.51,24.13,23.4
120.54,24.13,0.0
120.57,24.13,22.8
120.6,24.13,0.0
120.63,24.13,22.8
120.66,24.13,0.0
120.69,24.13,20.3
